"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2019","2019",29.5,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2020","2020",29.8,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2021","2021",30.5,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2022","2022",33.1,"P","Provisional value"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2010","2010",11.8,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2011","2011",10.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2012","2012",7.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2013","2013",5.5,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2014","2014",4.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2015","2015",4.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2016","2016",4.7,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2017","2017",4.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2018","2018",6.2,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2019","2019",7.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2020","2020",8.4,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2021","2021",7.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2022","2022",8.8,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2010","2010",12.3,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2011","2011",9.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2012","2012",7.8,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2013","2013",7.2,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2014","2014",6.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2015","2015",6.5,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2016","2016",6.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2017","2017",6.8,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2018","2018",6.8,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2019","2019",7.7,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2020","2020",8.2,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2021","2021",7.3,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2010","2010",4.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2011","2011",5.4,"B","Break"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2012","2012",5.8,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2013","2013",5.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2014","2014",6.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2015","2015",7,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2016","2016",7.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2017","2017",7.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2018","2018",7.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2019","2019",8.4,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2020","2020",10.3,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2021","2021",8.4,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2022","2022",10.4,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2010","2010",17.1,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2011","2011",16.4,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2012","2012",17.2,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2013","2013",18.1,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2014","2014",18.6,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2015","2015",17.5,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2016","2016",17.7,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2017","2017",16.7,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2018","2018",17.1,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2019","2019",18,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2020","2020",19.9,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2021","2021",19.3,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2022","2022",19.2,,
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2010","2010",42,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2011","2011",40.2,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2012","2012",37.6,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2013","2013",35,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2014","2014",27.7,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2015","2015",24.4,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2016","2016",23.6,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2017","2017",24.1,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2018","2018",24.4,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2019","2019",26,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2020","2020",27.4,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2021","2021",27.6,"D","Difference in methodology"
"PATCARAS","C09-Agents acting on the Renin-Angiotensin system","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2022","2022",30.4,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2010","2010",50.7,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2011","2011",52,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2012","2012",43.9,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2013","2013",38.5,"B; D","Break; Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2014","2014",30.1,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2015","2015",23.4,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2016","2016",20.2,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2017","2017",18.5,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2018","2018",17.9,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2019","2019",17,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2020","2020",17.2,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2021","2021",17.4,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2010","2010",13.7,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2011","2011",14.7,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2012","2012",14.9,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2013","2013",13.3,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2014","2014",13.5,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2015","2015",13.8,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2016","2016",15.1,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2017","2017",16.2,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2018","2018",16.1,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2019","2019",15.2,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2020","2020",14.7,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2021","2021",15.1,"D","Difference in methodology"
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2010","2010",34.4,,
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2011","2011",35.7,,
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2012","2012",32.4,,
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2013","2013",28.2,,
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2014","2014",25.2,,
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2015","2015",24.4,,
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2016","2016",24.6,,
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2017","2017",24.1,,
"PATCCHLS","C10-Lipid modifying agents","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2018","2018",19.1,,
